"","PlotID","year","NATIVE_SIMPSON","NONNATIVE_SIMPSON","prop.nativeshan","Site","num_burn","burned","X_1","notes","preFireName","preFireYear","crrnFRI","mdnRFRI","mnPFRID","mCC_FRI","PFR","NOTES_1","ppt","tmean","elevation","elev_units","elevation.1","slope","aspect_degrees","northsouth","eastwest","hli","Distance_km","Geology","def","TSLF","TSLF_bin","aspect_name","cool_warm_slope"
"59","CCC011","2021",0.847745689326826,0.529726874905689,0.615435625608386,"CacheCreek",6,"yes","10S","cool slope","sixteen_complex",2012,11,59,-79.45,-3,"chaparral and serotinous conifer",NA,626.387023925781,16.0400009155273,405,"meters",405,28.0893039007645,317.642140751015,-0.942326113318852,-0.334696125100644,0.755607208387677,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","northwest","cool"
"60","CCC011","2022",0.821210068770747,0.5840063801839,0.584401121536581,"CacheCreek",6,"yes","10S","cool slope","sixteen_complex",2012,11,59,-79.45,-3,"chaparral and serotinous conifer",NA,626.387023925781,16.0400009155273,405,"meters",405,28.0893039007645,317.642140751015,-0.942326113318852,-0.334696125100644,0.755607208387677,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","northwest","cool"
"61","CCC012","2021",0.898862043021784,0.268550634644019,0.769960837515509,"CacheCreek",6,"yes","10S","cool slope","sixteen_complex",2012,11,59,-79.45,-3,"chaparral and serotinous conifer",NA,626.387023925781,16.0400009155273,396,"meters",396,25.7125372859591,38.2251404685379,0.864807923469429,0.502102833595365,0.412086814947081,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","northeast","cool"
"62","CCC012","2022",0.880764736462318,0.363344420055785,0.707948118416972,"CacheCreek",6,"yes","10S","cool slope","sixteen_complex",2012,11,59,-79.45,-3,"chaparral and serotinous conifer",NA,626.387023925781,16.0400009155273,396,"meters",396,25.7125372859591,38.2251404685379,0.864807923469429,0.502102833595365,0.412086814947081,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","northeast","cool"
"63","COL007","2021",0.749857873976085,0.585670375450897,0.561469122272642,"ColdCanyon",3,"Yes","10S",NA,"wragg",2015,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,714.193054199219,16.5,417,"meters",417,32.2337381281198,287.072520646688,-0.373896929772665,-0.92747026146749,0.921884380508408,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","west","warm"
"64","COL007","2022",0.892700444444444,0.679591857771885,0.567770027994209,"ColdCanyon",3,"Yes","10S",NA,"wragg",2015,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,714.193054199219,16.5,417,"meters",417,32.2337381281198,287.072520646688,-0.373896929772665,-0.92747026146749,0.921884380508408,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","west","warm"
"65","COL012","2021",0.742796718034633,0.627186774630995,0.542193918402145,"ColdCanyon",3,"Yes","10S",NA,"wragg",2015,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,714.193054199219,16.5,400,"meters",400,33.620667176629,292.789891198056,-0.81284617889424,-0.582478402567024,0.892555820432839,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","northwest","cool"
"66","COL012","2022",0.812763393109919,0.550238276685465,0.596304033311957,"ColdCanyon",3,"Yes","10S",NA,"wragg",2015,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,714.193054199219,16.5,400,"meters",400,33.620667176629,292.789891198056,-0.81284617889424,-0.582478402567024,0.892555820432839,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","northwest","cool"
"67","COL013","2021",0.675943752514347,0.759677785914497,0.470837009908688,"ColdCanyon",3,"Yes","10S",NA,"wragg",2015,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,714.193054199219,16.5,403,"meters",403,25.8027039553892,263.307969708245,0.83326276543984,-0.55287716875591,0.96597237342675,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","west","warm"
"68","COL013","2022",0.855711916245113,0.777103861505411,0.5240713177233,"ColdCanyon",3,"Yes","10S",NA,"wragg",2015,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,714.193054199219,16.5,403,"meters",403,25.8027039553892,263.307969708245,0.83326276543984,-0.55287716875591,0.96597237342675,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","west","warm"
"69","COL014","2021",0.791798450055764,0.244897959183673,0.763770804064673,"ColdCanyon",3,"Yes","10S",NA,"wragg",2015,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,714.193054199219,16.5,305,"meters",305,22.047084207469,280.303804881814,-0.76351430851688,-0.645790910968861,0.915958638562444,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","west","warm"
"70","COL014","2022",0.790879304319195,0.577562226030806,0.577941612249166,"ColdCanyon",3,"Yes","10S",NA,"wragg",2015,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,714.193054199219,16.5,305,"meters",305,22.047084207469,280.303804881814,-0.76351430851688,-0.645790910968861,0.915958638562444,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","west","warm"
"71","COL017","2021",0.850576923076923,0.699849282420985,0.54860845363728,"ColdCanyon",3,"Yes","10S",NA,"wragg",2015,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,714.193054199219,16.5,381,"meters",381,38.7081027672858,258.998980684334,0.18140329764207,0.983408787638479,0.999585616433728,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","west","warm"
"72","COL017","2022",0.789844750114997,0.70202332388331,0.52943337543122,"ColdCanyon",3,"Yes","10S",NA,"wragg",2015,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,714.193054199219,16.5,381,"meters",381,38.7081027672858,258.998980684334,0.18140329764207,0.983408787638479,0.999585616433728,32,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","west","warm"
"73","COL018","2021",0.343411373279204,0.661079626078207,0.34187600834541,"ColdCanyon",3,"Yes","10S",NA,"wragg",2015,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,714.193054199219,16.5,272,"meters",272,11.4501215223167,220.97333861707,0.487254885984254,0.873259798733728,0.830008556483785,31,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","southwest","warm"
"74","COL018","2022",0.848239703246461,0.402112828508731,0.678400436439904,"ColdCanyon",3,"Yes","10S",NA,"wragg",2015,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,714.193054199219,16.5,272,"meters",272,11.4501215223167,220.97333861707,0.487254885984254,0.873259798733728,0.830008556483785,31,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",5,"<10","southwest","warm"
"75","QUA001","2021",0.726219648028514,0.551111111111111,0.568544711565292,"QuailRidge",2,"Yes","10S",NA,"pleasure",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,703.897033691406,16.3400001525879,328,"meters",328,23.6074656856981,152.125878649,0.239028329557108,0.971012593980706,0.861547753272622,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",15,">10","southeast","warm"
"76","QUA002","2021",0.667036011080332,0.255102040816327,0.72335808039628,"QuailRidge",2,"Yes","10S",NA,"pleasure",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,703.897033691406,16.3400001525879,360,"meters",360,35.7229258111585,199.934182705057,0.428696251354045,-0.903448683697635,0.993031593238066,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",15,">10","south","warm"
"77","QUA002","2022",0.657596890479134,0.639171548635436,0.507104329997528,"QuailRidge",2,"Yes","10S",NA,"pleasure",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,703.897033691406,16.3400001525879,360,"meters",360,35.7229258111585,199.934182705057,0.428696251354045,-0.903448683697635,0.993031593238066,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",15,">10","south","warm"
"78","QUA003","2021",0.689826989619377,0.387811634349031,0.640128308578146,"QuailRidge",2,"Yes","10S",NA,"pleasure",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,706.340026855469,16,387,"meters",387,27.5447484399307,189.015852343414,0.867673492902504,0.497134498616187,0.976095758973827,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",15,">10","south","warm"
"79","QUA003","2022",0.752482906828475,0.655569024039638,0.534414172043032,"QuailRidge",2,"Yes","10S",NA,"pleasure",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,706.340026855469,16,387,"meters",387,27.5447484399307,189.015852343414,0.867673492902504,0.497134498616187,0.976095758973827,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",15,">10","south","warm"
"80","QUA004","2021",0.692041522491349,0,1,"QuailRidge",1,"Yes","10S",NA,NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,713.006042480469,16.7000007629395,270,"meters",270,4.74689114638135,345.758378281574,0.983268241794487,0.18216356572701,0.714118031034737,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","north","cool"
"81","QUA004","2022",0.802067207475967,0.742533931897165,0.519271407375422,"QuailRidge",1,"Yes","10S",NA,NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,713.006042480469,16.7000007629395,270,"meters",270,4.74689114638135,345.758378281574,0.983268241794487,0.18216356572701,0.714118031034737,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","north","cool"
"82","QUA005","2021",0.838955673897721,0.430839002267574,0.660701836009675,"QuailRidge",1,"Yes","10S",NA,"resort",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,718.797058105469,16.3090000152588,338,"meters",338,14.2221078050089,214.34339201031,0.755033205648209,0.655686554970124,0.862710337100611,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",32,">10","southwest","warm"
"83","QUA005","2022",0.818035816229045,0.632153459171855,0.564088998660469,"QuailRidge",1,"Yes","10S",NA,"resort",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,718.797058105469,16.3090000152588,338,"meters",338,14.2221078050089,214.34339201031,0.755033205648209,0.655686554970124,0.862710337100611,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",32,">10","southwest","warm"
"84","QUA006","2021",0.482266435986159,0.124444444444445,0.794886743491196,"QuailRidge",1,"Yes","10S",NA,"resort",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,718.797058105469,16.3090000152588,364,"meters",364,25.8124494464966,169.045100734887,0.824825655689612,-0.565387157367588,0.93184316344845,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",32,">10","south","warm"
"85","QUA006","2022",0.380317647798092,0.587024852071006,0.393157178403262,"QuailRidge",1,"Yes","10S",NA,"resort",1988,28,59,-48.64,-2,"chaparral and serotinous conifer",NA,718.797058105469,16.3090000152588,364,"meters",364,25.8124494464966,169.045100734887,0.824825655689612,-0.565387157367588,0.93184316344845,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",32,">10","south","warm"
"86","QUA008","2021",0.735,0.498866213151927,0.595688569932094,"QuailRidge",1,"Yes","10S",NA,NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,706.340026855469,16,377,"meters",377,18.4655622067483,171.200106908172,0.0166919372545326,0.999860679910302,0.897411227790044,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","south","warm"
"87","QUA008","2022",0.599467836859404,0.37700490086879,0.613911493580549,"QuailRidge",1,"Yes","10S",NA,NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,706.340026855469,16,377,"meters",377,18.4655622067483,171.200106908172,0.0166919372545326,0.999860679910302,0.897411227790044,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","south","warm"
"88","QUA009","2021",0.529478458049887,0,1,"QuailRidge",1,"Yes","10S",NA,NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,706.340026855469,16,407,"meters",407,30.6209094980152,186.939936207812,0.0151727370018507,-0.999884887400481,0.986667157270434,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","south","warm"
"89","QUA009","2022",0.776444794546889,0.444444444444445,0.635966613309138,"QuailRidge",1,"Yes","10S",NA,NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,706.340026855469,16,407,"meters",407,30.6209094980152,186.939936207812,0.0151727370018507,-0.999884887400481,0.986667157270434,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","south","warm"
"90","QUA010","2021",0.725284715032449,0.692816635160681,0.511447728988956,"QuailRidge",2,"Yes","10S",NA,"pleasure",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,706.340026855469,16,380,"meters",380,27.5586195607381,224.809742302407,0.184799230922302,-0.982776294102847,0.899743840428734,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",15,">10","southwest","warm"
"91","QUA010","2022",0.748786870218071,0.532963331483935,0.584190951734413,"QuailRidge",2,"Yes","10S",NA,"pleasure",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,706.340026855469,16,380,"meters",380,27.5586195607381,224.809742302407,0.184799230922302,-0.982776294102847,0.899743840428734,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",15,">10","southwest","warm"
"92","QUA011","2021",0.71875,0,1,"QuailRidge",1,"Yes","10S",NA,NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,710.710021972656,16.1100006103516,368,"meters",368,13.6327794099502,210.36284062799,-0.99233826675526,0.123550654928117,0.86336581650252,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","southwest","warm"
"93","QUA011","2022",0.702112578414116,0.608221635384227,0.53582709740812,"QuailRidge",1,"Yes","10S",NA,NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,710.710021972656,16.1100006103516,368,"meters",368,13.6327794099502,210.36284062799,-0.99233826675526,0.123550654928117,0.86336581650252,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","southwest","warm"
"94","QUA015","2021",0.77272401305174,0.57396449704142,0.573795653011316,"QuailRidge",1,"Yes","10S",NA,NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,697.367004394531,16.5100002288818,354,"meters",354,16.0607980601578,263.579268941003,0.950946849633166,-0.309354310092419,0.896145464333399,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","west","warm"
"95","QUA015","2022",0.745602240869077,0.722661775279174,0.507812105090637,"QuailRidge",1,"Yes","10S",NA,NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,697.367004394531,16.5100002288818,354,"meters",354,16.0607980601578,263.579268941003,0.950946849633166,-0.309354310092419,0.896145464333399,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","west","warm"
"96","QUA016","2021",0.665463464297283,1,0.399566534218789,"QuailRidge",1,"Yes","10S",NA,NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,697.367004394531,16.5100002288818,345,"meters",345,15.5466182025687,218.634675195985,0.289769284746926,-0.95709652680242,0.865078739880088,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","southwest","warm"
"97","QUA016","2022",0.857150608955433,0.56091814599362,0.604449259575025,"QuailRidge",1,"Yes","10S",NA,NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,697.367004394531,16.5100002288818,345,"meters",345,15.5466182025687,218.634675195985,0.289769284746926,-0.95709652680242,0.865078739880088,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","southwest","warm"
"98","QUA020","2021",0.575280073461891,0.444444444444444,0.564152438585116,"QuailRidge",1,"Yes","10S","north slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.738037109375,16.6900005340576,356,"meters",356,4.18403595506247,8.02878238402725,-0.173911927427883,0.984761210394844,0.693810328877816,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","north","cool"
"99","QUA020","2022",0.772648702673338,0.483982145096026,0.614857341792031,"QuailRidge",1,"Yes","10S","north slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.738037109375,16.6900005340576,356,"meters",356,4.18403595506247,8.02878238402725,-0.173911927427883,0.984761210394844,0.693810328877816,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","north","cool"
"100","QUA021","2021",0.706558698034329,0,1,"QuailRidge",1,"Yes","10S","Yes north",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.738037109375,16.6900005340576,348,"meters",348,7.98793748864402,30.6434839643163,0.716208169568407,-0.697886708458809,0.63008643666693,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","northeast","cool"
"101","QUA021","2022",0.83169134129507,0.736228475765306,0.530442521515144,"QuailRidge",1,"Yes","10S","Yes north",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.738037109375,16.6900005340576,348,"meters",348,7.98793748864402,30.6434839643163,0.716208169568407,-0.697886708458809,0.63008643666693,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","northeast","cool"
"102","QUA022","2021",0.673010380622837,0.090702947845805,0.881234300273798,"QuailRidge",1,"Yes","10S","Yes north","R.COOMBA",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,699.738037109375,16.6900005340576,341,"meters",341,16.6480392301192,277.734434511274,0.292189388117387,0.956360476740641,0.8859396407416,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",59,">10","west","warm"
"103","QUA022","2022",0.607162022207107,0.739264496223872,0.450943303548898,"QuailRidge",1,"Yes","10S","Yes north","R.COOMBA",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,699.738037109375,16.6900005340576,341,"meters",341,16.6480392301192,277.734434511274,0.292189388117387,0.956360476740641,0.8859396407416,34,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",59,">10","west","warm"
"104","QUA024","2022",0.779441863118584,0.645620466616104,0.546952822241605,"QuailRidge",2,"Yes","10S","Yes north",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,706.340026855469,16,370,"meters",370,12.1829197537772,263.578523749249,0.950716057338032,-0.31006286188389,0.859665117105693,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",70,">10","west","warm"
"105","QUA025","2022",0.73570179092045,0.698669225524608,0.512908991108738,"QuailRidge",2,"Yes","10S","North slope","pleasure",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,710.710021972656,16.1100006103516,348,"meters",348,24.3275404406626,276.131938088549,0.946619115116481,-0.322354232012069,0.938075339649581,33,"Kl","Kl: Marine sedimentary and metasedimentary rocks (Lower Cretaceous) - Lower Cretaceous sandstone, shale, and conglomerate.",15,">10","west","warm"
